Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-April-2016,2521.8,2560.0,2520.0,2543.25,2547.310623098294,22677,1953,57765363.0,7290.0,32.15,40.0,21.45
22-April-2016,2501.0,2553.5,2483.95,2521.1,2525.7645489411366,17991,2585,45441030.0,3833.0,21.31,69.55,20.1
21-April-2016,2533.05,2549.1,2481.55,2496.1,2506.7266503667483,14315,1373,35883792.0,2273.0,15.88,67.55,-36.95
20-April-2016,2541.3,2573.55,2517.5,2536.3,2546.541116974494,13644,1694,34745007.0,3183.0,23.33,56.05,-5.0
18-April-2016,2610.0,2610.0,2532.7,2540.3,2551.9269474468883,18781,2127,47927740.0,5363.0,28.56,77.3,-69.7
13-April-2016,2460.0,2611.7,2460.0,2580.8,2554.172893338696,47243,4869,120666790.0,9107.0,19.28,151.7,120.8
12-April-2016,2431.8,2469.0,2431.8,2459.1,2451.522098733523,7738,1222,18969878.0,1436.0,18.56,37.2,27.3
11-April-2016,2402.6,2437.5,2375.05,2431.8,2403.5665366276544,9228,1182,22180112.0,1661.0,18.0,62.45,29.2
8-April-2016,2375.0,2404.75,2350.15,2390.65,2381.9520102483248,10148,1270,24172049.0,1164.0,11.47,54.6,15.65
7-April-2016,2386.0,2390.3,2356.0,2374.8,2371.9162626130255,7631,1078,18100093.0,1324.0,17.35,34.3,-11.2
6-April-2016,2397.2,2425.0,2391.05,2396.75,2400.466966611414,4223,691,10137172.0,1138.0,26.95,33.95,-0.45
5-April-2016,2450.0,2460.0,2387.0,2396.45,2407.9308534270363,24759,2876,59617960.0,9696.0,39.16,73.0,-53.55
4-April-2016,2420.0,2477.4,2420.0,2449.7,2453.019143413367,21574,2625,52921435.0,1743.0,8.08,57.4,29.7
1-April-2016,2407.0,2424.95,2380.0,2417.15,2403.8846007169554,13111,2280,31517331.0,2538.0,19.36,44.95,10.15
31-March-2016,2420.95,2455.0,2392.45,2406.1,2430.94061226121,12511,1319,30413498.0,3839.0,30.68,62.55,-14.85
30-March-2016,2360.0,2434.0,2360.0,2417.2,2412.3127414766695,23553,2886,56817202.0,4699.0,19.95,74.0,57.2
29-March-2016,2361.5,2374.5,2333.85,2347.3,2351.644994194873,11197,781,26331369.0,2809.0,25.09,40.65,-14.2
28-March-2016,2367.0,2370.05,2334.0,2355.5,2349.5587899543384,7008,852,16465708.0,1434.0,20.46,36.05,-11.5
23-March-2016,2317.85,2363.0,2305.2,2354.45,2337.944303016277,12963,1301,30306772.0,3066.0,23.65,57.8,36.6
22-March-2016,2315.0,2324.7,2299.5,2309.65,2310.2697848957987,14923,1165,34476156.0,5917.0,39.65,25.2,-5.35
21-March-2016,2301.85,2317.0,2289.55,2311.8,2306.3099626401,8030,1014,18519669.0,2049.0,25.52,27.45,9.95
18-March-2016,2275.0,2308.8,2271.8,2301.85,2293.3326797385625,10710,1262,24561593.0,3026.0,28.25,37.0,26.85
