Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-June-2018,1225.1,1241.0,1217.0,1221.2,1227.3650665502946,45830,1638,56250141.0,11760.0,25.66,24.0,-3.9
4-June-2018,1220.0,1243.35,1212.75,1239.6,1234.3305214551187,88790,2319,109596207.0,33659.0,37.91,30.6,19.6
1-June-2018,1231.9,1245.15,1217.9,1220.25,1226.1386633730478,132782,3182,162809144.0,74750.0,56.3,27.25,-11.65
31-May-2018,1217.0,1240.0,1210.45,1231.9,1227.2011128096542,105319,2739,129247594.0,31429.0,29.84,29.55,14.9
30-May-2018,1216.7,1229.0,1207.0,1214.1,1214.455906282238,376108,2330,456766582.0,248437.0,66.05,22.0,-2.6
29-May-2018,1220.0,1225.55,1207.0,1216.65,1215.1037660324655,58709,1347,71337527.0,22384.0,38.13,18.55,-3.35
28-May-2018,1228.3,1232.95,1206.1,1214.5,1219.9480554985987,190203,4148,232037780.0,103588.0,54.46,26.85,-13.8
25-May-2018,1223.0,1248.0,1221.35,1228.8,1238.9471297110997,205711,7153,254865053.0,71861.0,34.93,26.65,5.8
24-May-2018,1192.45,1227.6,1192.45,1221.85,1217.4228421833482,254783,8355,310178644.0,99353.0,39.0,35.15,29.4
23-May-2018,1196.8,1206.7,1180.9,1185.25,1197.1766254403428,104464,3222,125061859.0,34187.0,32.73,25.8,-11.55
22-May-2018,1175.6,1197.95,1174.55,1193.55,1187.2817695502943,97019,2773,115188890.0,33107.0,34.12,23.4,17.95
21-May-2018,1180.0,1188.0,1170.3,1182.6,1182.1369745393831,83855,2574,99128096.0,29895.0,35.65,17.7,2.6
18-May-2018,1186.0,1187.55,1173.05,1183.75,1180.9458383114297,52731,1495,62272455.0,23499.0,44.56,14.5,-2.25
17-May-2018,1198.9,1198.9,1175.0,1184.95,1186.921581983131,69002,2203,81899963.0,20465.0,29.66,23.9,-13.95
16-May-2018,1192.55,1197.5,1185.0,1190.05,1191.5886770072989,109600,2970,130598119.0,57189.0,52.18,12.5,-2.5
15-May-2018,1189.3,1207.75,1186.8,1192.55,1196.1655668015205,204419,26606,244518969.0,97214.0,47.56,20.95,3.25
14-May-2018,1175.0,1194.7,1170.05,1189.6,1183.6584809652659,58761,2380,69552956.0,21832.0,37.15,24.65,14.6
11-May-2018,1170.5,1189.0,1166.35,1181.0,1174.573356750252,61494,3214,72229214.0,26667.0,43.37,22.65,10.5
10-May-2018,1165.0,1183.0,1163.1,1167.55,1172.754533612587,78304,2069,91831371.0,28396.0,36.26,19.9,2.55
9-May-2018,1170.0,1176.45,1163.3,1171.25,1170.5432293722859,124117,2801,145284314.0,39279.0,31.65,13.15,1.25
8-May-2018,1176.55,1180.0,1162.0,1165.35,1167.0269874227838,193127,3345,225384421.0,74219.0,38.43,18.0,-11.2
7-May-2018,1177.1,1190.2,1176.8,1183.35,1182.2827918693536,92096,3195,108883516.0,29976.0,32.55,13.4,6.25
4-May-2018,1190.0,1196.0,1156.8,1172.9,1166.6346774118151,106963,4179,124786745.0,27631.0,25.83,39.2,-17.1
3-May-2018,1198.0,1204.65,1175.0,1181.85,1195.5182496516384,88988,2903,106386778.0,30425.0,34.19,29.65,-16.15
2-May-2018,1200.0,1204.0,1180.4,1197.8,1191.6520686375982,261839,6994,312020986.0,114909.0,43.89,23.6,-2.2
30-April-2018,1188.0,1207.95,1185.0,1199.4,1199.843958142496,128818,4823,154561499.0,67901.0,52.71,22.95,11.4
27-April-2018,1180.0,1191.7,1175.0,1185.15,1184.4084093486686,143721,3269,170224361.0,45949.0,31.97,16.7,5.15
26-April-2018,1165.0,1182.0,1160.0,1175.65,1171.7450486717921,148546,4492,174058040.0,70124.0,47.21,22.0,10.65
25-April-2018,1154.0,1171.3,1145.2,1160.9,1161.4011976294178,243147,4957,282391217.0,100854.0,41.48,26.1,6.9
24-April-2018,1185.0,1196.0,1150.0,1153.9,1168.528049471244,171251,4595,200111597.0,45767.0,26.73,46.0,-31.1
23-April-2018,1166.0,1212.4,1155.0,1183.35,1192.2194449907638,518622,9393,618311233.0,163936.0,31.61,57.4,17.35
20-April-2018,1138.5,1191.8,1134.9,1178.25,1172.4815918787647,562279,13115,659261777.0,232365.0,41.33,56.9,39.75
19-April-2018,1124.0,1139.0,1124.0,1132.7,1132.2271101752976,119682,2417,135507205.0,42168.0,35.23,15.0,8.7
18-April-2018,1124.0,1134.0,1113.7,1125.45,1124.269046023941,158222,4070,177884097.0,29403.0,18.58,20.3,1.45
17-April-2018,1131.95,1131.95,1115.35,1125.0,1121.6586451178791,157534,4613,176699373.0,52294.0,33.2,16.6,-6.95
16-April-2018,1099.3,1140.0,1099.0,1132.8,1124.8873111458515,531561,12748,597946224.0,66320.0,12.48,41.0,33.5
13-April-2018,1174.5,1184.0,1150.2,1169.0,1170.746876791414,294809,8181,345146716.0,48975.0,16.61,33.8,-5.5
12-April-2018,1132.9,1172.0,1128.3,1162.25,1156.2910209276017,282880,7302,327091604.0,85210.0,30.12,43.7,29.35
11-April-2018,1118.0,1131.75,1117.7,1123.9,1122.297643123376,340196,3443,381801169.0,78970.0,23.21,14.05,5.9
10-April-2018,1127.0,1127.0,1105.55,1114.15,1115.4115463378112,221698,4287,247284509.0,157266.0,70.94,21.45,-12.85
9-April-2018,1129.9,1129.9,1106.8,1110.95,1114.6762971240087,167351,7851,186542193.0,76021.0,45.43,23.1,-18.95
6-April-2018,1140.0,1145.7,1123.65,1129.3,1130.299233600054,88857,3167,100434999.0,31335.0,35.26,22.05,-10.7
5-April-2018,1134.05,1150.4,1129.95,1145.0,1141.4200139591694,57310,1822,65414781.0,17301.0,30.19,20.45,10.95
4-April-2018,1140.5,1145.0,1120.0,1124.55,1130.328188651099,174290,3027,197004900.0,110266.0,63.27,25.0,-15.95
3-April-2018,1136.8,1145.0,1129.6,1140.05,1135.3267607657217,55686,3307,63221806.0,22976.0,41.26,15.4,3.25
2-April-2018,1135.5,1148.95,1122.0,1137.5,1134.9480442784156,72812,2387,82637837.0,14965.0,20.55,26.95,2.0
28-March-2018,1153.0,1153.0,1129.0,1134.4,1140.2683818536973,95733,2623,109161313.0,25845.0,27.0,24.0,-18.6
27-March-2018,1145.0,1170.0,1145.0,1152.8,1155.020905701555,109970,2388,127017649.0,33813.0,30.75,25.0,7.8
26-March-2018,1167.0,1167.0,1143.9,1154.3,1152.3982424859905,196300,5327,226215775.0,79831.0,40.67,23.1,-12.7
23-March-2018,1145.0,1173.7,1140.0,1167.45,1165.9359843049983,341510,9329,398178798.0,175792.0,51.47,33.7,22.45
22-March-2018,1166.9,1176.05,1153.6,1158.8,1167.602343858811,251295,2933,293412631.0,175841.0,69.97,22.45,-8.1
21-March-2018,1163.1,1176.6,1163.1,1168.6,1172.2183813132738,88405,2275,103629966.0,32881.0,37.19,13.5,5.5
20-March-2018,1147.15,1170.0,1147.15,1162.1,1158.063540103879,692539,7440,802004166.0,421000.0,60.79,22.85,14.95
19-March-2018,1164.7,1180.0,1143.8,1147.15,1162.400582116683,277264,3313,322291835.0,194987.0,70.33,36.2,-17.55
16-March-2018,1184.8,1185.0,1169.0,1172.5,1174.9544994761748,55362,1670,65047831.0,12588.0,22.74,16.0,-12.3
15-March-2018,1180.0,1187.9,1172.25,1182.15,1176.7942757762028,459416,2521,540638119.0,34397.0,7.49,15.65,2.15
14-March-2018,1179.0,1189.0,1169.45,1180.2,1179.5952259873945,64893,1815,76547473.0,12289.0,18.94,19.55,1.2
13-March-2018,1176.2,1195.5,1175.0,1180.55,1185.7689634296732,89198,2740,105768220.0,23426.0,26.26,20.5,4.35
12-March-2018,1170.3,1191.85,1170.3,1185.85,1187.0995022480415,373881,7354,443833949.0,231474.0,61.91,21.55,15.55
9-March-2018,1160.2,1166.0,1156.5,1163.4,1163.1381229305214,107817,2967,125406063.0,47243.0,43.82,9.5,3.2
8-March-2018,1144.0,1165.0,1144.0,1156.7,1159.453179480264,207644,5304,240753496.0,108829.0,52.41,21.0,12.7
7-March-2018,1151.3,1160.0,1138.2,1142.8,1145.692423303582,151702,2775,173803832.0,42790.0,28.21,21.8,-8.5
6-March-2018,1167.25,1167.25,1129.85,1146.85,1154.7560198360627,117362,5481,135524476.0,69971.0,59.62,37.4,-20.4
5-March-2018,1160.0,1170.1,1144.05,1153.1,1160.1165858732556,764295,3766,886671306.0,233778.0,30.59,26.05,-6.9
1-March-2018,1173.45,1173.45,1156.4,1160.25,1161.8947531891292,90150,2568,104744812.0,37613.0,41.72,17.05,-13.2
28-February-2018,1148.05,1189.2,1142.35,1174.25,1170.4012446683794,400910,10970,469225563.0,247082.0,61.63,46.85,26.2
27-February-2018,1142.1,1152.8,1125.85,1148.3,1134.2267678962533,347461,4038,394099567.0,61885.0,17.81,26.95,6.2
26-February-2018,1157.0,1157.0,1136.15,1141.05,1144.3413792153658,108917,3769,124638230.0,38670.0,35.5,20.85,-15.95
23-February-2018,1165.0,1166.0,1147.2,1155.65,1158.0934293606942,121632,5388,140861220.0,38825.0,31.92,18.8,-9.35
22-February-2018,1148.9,1164.0,1140.1,1160.5,1156.3266607592639,143323,6091,165728206.0,65516.0,45.71,23.9,11.6
21-February-2018,1146.0,1151.65,1140.4,1148.7,1147.2165915450248,145098,5921,166458833.0,59232.0,40.82,11.25,2.7
20-February-2018,1132.0,1147.9,1121.0,1134.7,1139.7852572181255,122989,3296,140181049.0,19992.0,16.26,26.9,2.7
19-February-2018,1125.2,1135.0,1120.0,1130.0,1124.6302082178418,270582,3551,304304691.0,40212.0,14.86,15.0,4.8
16-February-2018,1121.0,1140.0,1116.05,1124.85,1124.1326712638781,563385,6975,633319485.0,329630.0,58.51,23.95,3.85
15-February-2018,1100.1,1129.7,1100.1,1114.15,1119.7306916278856,282999,7929,316882666.0,166411.0,58.8,29.6,14.05
14-February-2018,1104.0,1117.4,1091.7,1098.05,1106.4641690252224,192208,3109,212671265.0,130534.0,67.91,25.7,-5.95
12-February-2018,1112.0,1120.0,1098.75,1103.8,1106.7205320468643,362750,4957,401462873.0,210100.0,57.92,21.25,-8.2
9-February-2018,1124.9,1124.9,1107.2,1111.8,1113.8842339160633,135912,3335,151390234.0,30772.0,22.64,17.7,-13.1
8-February-2018,1120.3,1145.0,1117.05,1134.55,1139.404819355077,216336,7463,246494281.0,118233.0,54.65,27.95,14.25
7-February-2018,1112.1,1125.0,1103.9,1108.75,1114.2457057919105,234793,9824,261617092.0,92813.0,39.53,21.1,-3.35
6-February-2018,1109.0,1127.9,1098.7,1108.45,1114.7226779268665,218587,6157,243663886.0,74543.0,34.1,29.2,-0.55
5-February-2018,1138.0,1155.0,1135.0,1138.3,1142.9354519806234,262998,5888,300589738.0,143078.0,54.4,20.0,0.3
2-February-2018,1140.0,1162.45,1130.05,1141.7,1146.0091063709926,461545,11585,528934773.0,213390.0,46.23,32.4,1.7
1-February-2018,1150.0,1158.0,1120.0,1144.5,1141.1795331522046,672082,10221,766966223.0,383189.0,57.02,38.0,-5.5
31-January-2018,1160.0,1166.0,1143.05,1150.65,1156.2505344632893,182426,8807,210930160.0,74957.0,41.09,22.95,-9.35
30-January-2018,1180.5,1183.05,1161.8,1169.7,1169.1692799731159,690377,7891,807167580.0,531416.0,76.97,21.25,-10.8
29-January-2018,1165.0,1196.2,1165.0,1181.5,1184.005845793263,219303,9229,259656034.0,89236.0,40.69,31.2,16.5
25-January-2018,1184.4,1191.5,1160.8,1170.8,1168.958565791915,522853,8983,611193493.0,244859.0,46.83,30.7,-13.6
24-January-2018,1177.8,1220.0,1167.0,1185.15,1194.3491372978835,531006,14630,634206558.0,160078.0,30.15,53.0,7.35
23-January-2018,1151.2,1187.0,1151.2,1175.2,1175.1373125426041,1032768,11609,1213644212.0,702602.0,68.03,35.8,24.0
22-January-2018,1141.7,1155.0,1130.1,1150.3,1144.405855188933,295157,5671,337779399.0,129944.0,44.03,24.9,8.6
19-January-2018,1148.9,1148.9,1136.0,1143.25,1142.428499704337,179258,5194,204789448.0,74200.0,41.39,12.9,-5.65
18-January-2018,1149.0,1164.45,1132.35,1152.75,1149.6729097960506,330817,11175,380331343.0,131742.0,39.82,32.1,3.75
17-January-2018,1118.0,1160.0,1118.0,1152.25,1151.807011170648,814814,19041,938508478.0,477297.0,58.58,42.0,34.25
16-January-2018,1080.0,1134.4,1080.0,1122.9,1115.8363818365144,685309,19627,764692715.0,273743.0,39.94,54.4,42.9
15-January-2018,1078.5,1092.05,1065.5,1080.4,1080.471968322948,222748,6806,240672970.0,79419.0,35.65,26.55,1.9
12-January-2018,1089.0,1089.0,1069.55,1078.4,1076.4666123635548,284821,7105,306600297.0,130811.0,45.93,19.45,-10.6
11-January-2018,1053.0,1083.3,1053.0,1075.6,1077.5949022669683,1315369,8487,1417434929.0,1127996.0,85.76,30.3,22.6
10-January-2018,1049.9,1055.55,1034.6,1051.6,1048.7875360462758,704303,7624,738664208.0,484894.0,68.85,20.95,1.7
9-January-2018,1040.0,1044.5,1029.25,1041.3,1037.4511009954938,262081,7184,271896222.0,88401.0,33.73,15.25,1.3
8-January-2018,1015.0,1038.8,1015.0,1035.65,1029.1405576053628,153944,4743,158430014.0,61435.0,39.91,23.8,20.65
5-January-2018,1015.3,1026.0,1006.25,1012.1,1013.3708059002839,281139,7799,284898055.0,106639.0,37.93,19.75,-3.2
4-January-2018,1022.0,1022.0,1009.6,1015.3,1013.5585144972857,319784,4220,324119796.0,211434.0,66.12,12.4,-6.7
3-January-2018,1035.0,1035.0,1018.0,1019.1,1022.5510840978017,158934,3961,162518134.0,48806.0,30.71,17.0,-15.9
2-January-2018,1037.2,1043.4,1022.95,1029.5,1030.457518547226,180620,6413,186121237.0,70480.0,39.02,20.45,-7.7
1-January-2018,1040.0,1043.65,1031.8,1034.55,1038.1028727169628,109339,2943,113505130.0,30310.0,27.72,11.85,-5.45
29-December-2017,1030.0,1046.1,1030.0,1039.3,1039.5808312894612,183883,5096,191161242.0,83918.0,45.64,16.1,9.3
28-December-2017,1031.9,1039.9,1026.1,1034.0,1035.089320917126,168919,5878,174846253.0,85849.0,50.82,13.8,2.1
27-December-2017,1029.0,1038.85,1025.1,1034.05,1034.0204580577517,201241,6164,208087311.0,98535.0,48.96,13.75,5.05
26-December-2017,1029.8,1040.0,1023.1,1034.35,1030.1621901935184,1024914,9487,1055827651.0,813232.0,79.35,16.9,4.55
22-December-2017,1019.4,1044.2,1016.2,1038.4,1033.6219615462044,312947,8592,323468892.0,145388.0,46.46,28.0,19.0
21-December-2017,1013.3,1028.0,998.05,1021.55,1013.0357225532928,302386,7467,306327820.0,98739.0,32.65,29.95,8.25
20-December-2017,1004.8,1015.0,1001.95,1013.3,1009.7255326231693,108144,2333,109195758.0,20094.0,18.58,13.05,8.5
19-December-2017,1015.35,1017.5,1000.0,1004.8,1012.2003854827184,1739637,3273,1760861242.0,1609332.0,92.51,17.5,-10.55
18-December-2017,1015.0,1029.85,1005.6,1015.35,1021.0020724330365,166471,3819,169967236.0,23831.0,14.32,24.25,0.35
15-December-2017,1015.0,1026.0,1011.0,1023.45,1018.2476292622836,188338,5155,191774722.0,103645.0,55.03,15.0,8.45
14-December-2017,1005.25,1016.0,1000.05,1012.45,1009.7673577763965,123907,4065,125117244.0,40679.0,32.83,15.95,7.2
13-December-2017,1012.0,1018.0,999.0,1003.45,1011.3463340742107,141274,3291,142876942.0,33404.0,23.64,19.0,-8.55
12-December-2017,1003.0,1014.0,1000.0,1011.1,1008.7714521503341,161161,3541,162574616.0,47548.0,29.5,14.0,8.1
11-December-2017,997.0,1005.0,995.0,1003.5,1000.7580934964967,94057,2445,94128304.0,33845.0,35.98,10.0,6.5
8-December-2017,1000.1,1006.85,996.05,1001.55,1002.1130256231694,195292,4765,195704657.0,70802.0,36.25,10.8,1.45
7-December-2017,987.5,1002.15,982.4,1000.1,995.5606261716771,219237,4614,218263725.0,76333.0,34.82,19.75,12.6
6-December-2017,984.4,994.0,970.0,990.4,989.3462109015235,142237,3301,140721637.0,41665.0,29.29,24.0,6.0
5-December-2017,986.0,1002.6,979.3,984.4,991.3639510246335,309135,6561,306465295.0,82306.0,26.62,23.3,-1.6
4-December-2017,983.0,996.95,969.65,985.3,985.9488445707539,405001,10122,399310268.0,118255.0,29.2,27.3,2.3
1-December-2017,977.5,983.0,956.45,958.5,965.8247143255296,143520,4871,138615163.0,53084.0,36.99,26.55,-19.0
30-November-2017,989.0,989.8,967.35,974.95,982.147317710968,128491,3991,126197091.0,53445.0,41.59,22.45,-14.05
29-November-2017,989.0,992.0,981.5,983.3,985.5301333668848,63584,1982,62663948.0,23469.0,36.91,10.5,-5.7
28-November-2017,996.9,1000.15,981.5,984.5,989.1374647224834,153072,4264,151409250.0,58039.0,37.92,18.65,-12.4
27-November-2017,1000.0,1005.0,994.0,997.5,997.5687943591407,172456,4418,172036724.0,58625.0,33.99,11.0,-2.5
24-November-2017,989.1,1019.2,989.1,1009.95,1009.0901155985824,491269,15386,495734692.0,265270.0,54.0,30.1,20.85
23-November-2017,970.0,994.35,969.85,991.4,985.962802818075,311986,10468,307606591.0,109387.0,35.06,24.5,21.4
22-November-2017,965.0,970.85,962.5,966.3,966.4552461219005,81870,2421,79123691.0,35557.0,43.43,8.35,1.3
21-November-2017,961.35,971.55,959.65,966.4,966.9349765672489,101994,2772,98621566.0,38166.0,37.42,11.9,5.05
20-November-2017,969.7,970.0,957.35,961.35,962.4427324123624,145571,3764,140103751.0,55725.0,38.28,12.65,-8.35
17-November-2017,989.8,989.8,963.0,970.95,972.5967326199609,297180,4320,289036297.0,137476.0,46.26,26.8,-18.85
16-November-2017,951.15,995.45,948.85,988.6,971.6125093102879,645791,14864,627458614.0,249904.0,38.7,46.6,37.45
15-November-2017,947.0,953.45,945.0,951.95,950.1874281787918,84411,2324,80206271.0,37767.0,44.74,8.45,4.95
14-November-2017,950.0,954.4,944.0,949.45,949.1657821378791,74616,2138,70822954.0,24126.0,32.33,10.4,-0.55
13-November-2017,960.6,968.9,949.1,951.8,956.5271232219611,1275844,4195,1220379391.0,87315.0,6.84,19.8,-8.8
10-November-2017,954.6,962.75,950.2,960.6,958.3895104177359,97430,2615,93375890.0,42713.0,43.84,12.55,6.0
9-November-2017,958.5,962.0,949.15,954.6,955.1639135519679,144503,3229,138024051.0,64947.0,44.95,12.85,-3.9
8-November-2017,958.25,961.5,947.3,951.95,954.7036794106888,158558,2898,151375906.0,43951.0,27.72,14.2,-6.3
7-November-2017,928.5,959.8,927.0,955.7,950.2193640568736,415729,9302,395033746.0,191019.0,45.95,32.8,27.2
6-November-2017,925.0,934.85,922.35,928.6,928.408658447795,122239,2092,113487746.0,80922.0,66.2,12.5,3.6
3-November-2017,922.7,929.4,918.0,926.65,926.0399251737039,74840,1631,69304828.0,31313.0,41.84,11.4,3.95
2-November-2017,924.0,926.55,919.8,922.9,923.1809553763044,108104,2615,99799554.0,60086.0,55.58,6.75,-1.1
1-November-2017,924.0,928.95,922.0,926.25,925.7021620151613,117668,2321,108925522.0,62583.0,53.19,6.95,2.25
31-October-2017,923.4,930.35,920.0,921.65,925.0457853901054,212404,4872,196483425.0,107453.0,50.59,10.35,-1.75
30-October-2017,954.0,955.0,941.0,944.65,946.65259305925,514296,10347,486859642.0,354831.0,68.99,14.0,-9.35
27-October-2017,955.0,957.05,945.0,947.45,949.2290165974376,399399,10844,379121120.0,261381.0,65.44,12.05,-7.55
26-October-2017,940.15,950.35,940.15,947.5,945.9375128012563,527292,11869,498785283.0,336760.0,63.87,10.2,7.35
25-October-2017,920.0,944.15,915.25,935.4,935.3404999399111,416050,11664,389148415.0,175324.0,42.14,28.9,15.4
24-October-2017,945.0,947.5,924.0,926.75,934.1741253014751,445725,9323,416384762.0,235951.0,52.94,23.5,-18.25
23-October-2017,928.2,942.8,928.2,939.65,936.1966081880225,263458,8936,246648486.0,171008.0,64.91,14.6,11.45
19-October-2017,930.0,933.35,925.85,927.1,927.6228031002213,100767,2788,93473767.0,70573.0,70.04,7.5,-2.9
18-October-2017,929.0,930.0,923.25,924.45,926.7334316516946,185791,4993,172178731.0,104018.0,55.99,6.75,-4.55
17-October-2017,935.0,937.4,930.25,931.45,932.5124608406976,192483,4130,179492796.0,106734.0,55.45,7.15,-3.55
16-October-2017,935.0,942.0,933.5,939.3,937.5227435871806,220106,5217,206354381.0,123226.0,55.98,8.5,4.3
13-October-2017,930.05,934.0,927.6,931.9,930.5291231264438,1228079,5835,1142763275.0,1087403.0,88.55,6.4,1.85
12-October-2017,930.0,934.65,920.0,927.15,925.6555632972452,335844,7652,310875867.0,152760.0,45.49,14.65,-2.85
11-October-2017,936.0,937.7,928.15,930.6,932.1556507168125,171872,4698,160211456.0,89640.0,52.16,9.55,-5.4
10-October-2017,940.0,945.85,929.1,935.6,935.5372485797634,260520,6441,243726164.0,130437.0,50.07,16.75,-4.4
9-October-2017,922.0,928.6,914.3,923.65,923.5140976039055,120446,2974,111233579.0,49462.0,41.07,14.3,1.65
6-October-2017,906.6,920.6,903.05,919.45,916.5806592995314,203064,5227,186124535.0,85971.0,42.34,17.55,12.85
5-October-2017,899.0,905.2,898.7,903.1,903.0587176279668,118312,4384,106842683.0,54647.0,46.19,6.5,4.1
4-October-2017,903.95,904.95,897.45,899.8,901.7541378756229,99568,2164,89785856.0,38025.0,38.19,7.5,-4.15
3-October-2017,908.0,911.65,902.0,903.95,905.6598659969657,106117,2799,96105908.0,49765.0,46.9,9.65,-4.05
29-September-2017,900.0,902.25,895.1,898.75,898.6860833667366,241991,2596,217473944.0,31495.0,13.01,7.15,-1.25
28-September-2017,898.0,903.95,893.05,895.7,899.7050950611301,111402,2651,100228947.0,49832.0,44.73,10.9,-2.3
27-September-2017,905.0,907.95,895.1,898.65,900.385470943363,135494,4502,121996829.0,58903.0,43.47,12.85,-6.35
26-September-2017,896.0,908.05,894.5,906.45,899.305833041327,522249,5846,469661572.0,427888.0,81.93,13.55,10.45
25-September-2017,901.0,902.15,890.0,896.65,894.6265537231513,155594,4076,139198524.0,58276.0,37.45,12.15,-4.35
22-September-2017,908.2,909.9,888.4,898.05,896.7679500163904,204387,5931,183287711.0,92052.0,45.04,21.5,-10.15
21-September-2017,912.5,915.25,908.45,909.55,910.9164917509007,139591,3278,127155744.0,54847.0,39.29,6.8,-2.95
