Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-January-2015,311.0,314.65,306.0,308.15,310.178978013876,264485,5765,82037687.0,59786.0,22.6,8.65,-2.85
29-January-2015,312.0,313.3,309.0,310.15,310.69258314951156,139628,3443,43381384.0,38256.0,27.4,4.3,-1.85
28-January-2015,308.5,316.45,308.25,312.0,311.99221064491167,246747,7291,76983142.0,58972.0,23.9,8.2,3.5
27-January-2015,308.2,314.75,307.0,308.15,310.4542085340674,290600,7092,90217993.0,75428.0,25.96,7.75,-0.05
23-January-2015,302.2,309.4,300.2,306.15,306.1083815267,364158,11077,111471816.0,82430.0,22.64,9.2,3.95
22-January-2015,304.0,305.0,297.0,300.65,300.6380200281429,316954,9133,95288423.0,55660.0,17.56,8.0,-3.35
21-January-2015,311.0,311.95,298.25,300.85,303.463689601349,351084,10161,106541246.0,84901.0,24.18,13.7,-10.15
20-January-2015,311.0,313.75,305.6,309.05,309.7468244240786,287192,7691,88956810.0,61987.0,21.58,8.15,-1.95
19-January-2015,319.4,322.3,307.95,308.85,313.2321140865513,425782,13921,133368596.0,144330.0,33.9,14.35,-10.55
16-January-2015,316.4,320.75,313.5,319.4,318.7179076545157,377777,9911,120404295.0,66888.0,17.71,7.25,3.0
15-January-2015,312.0,317.5,303.5,315.2,312.9156978215408,493973,13135,154571906.0,84432.0,17.09,14.0,3.2
14-January-2015,309.0,313.4,306.05,307.5,309.52210493465304,474238,17472,146787144.0,72225.0,15.23,7.35,-1.5
13-January-2015,302.4,312.25,301.0,308.45,307.60554399821353,680664,17248,209376020.0,100717.0,14.8,11.25,6.05
12-January-2015,294.95,303.8,290.6,300.65,296.4269187063519,525367,15273,155732921.0,132780.0,25.27,13.2,5.7
9-January-2015,297.3,300.05,291.25,296.7,294.8691894399134,517420,14450,152571216.0,109711.0,21.2,8.8,-0.6
8-January-2015,282.0,297.9,282.0,295.8,290.8115508293801,722407,19214,210084300.0,154313.0,21.36,15.9,13.8
7-January-2015,270.7,280.0,269.35,278.55,275.382147054959,555561,17362,152991581.0,129277.0,23.27,10.65,7.85
6-January-2015,270.0,275.8,264.0,268.0,270.66400743335464,608070,16231,164582663.0,168530.0,27.72,11.8,-2.0
5-January-2015,265.1,272.0,265.0,271.2,269.5535058502007,292725,7191,78905050.0,71225.0,24.33,7.0,6.1
2-January-2015,280.75,280.75,267.1,267.8,273.03206794328446,596733,13800,162927245.0,168089.0,28.17,13.65,-12.95
1-January-2015,269.35,278.0,266.0,276.85,274.23586404868524,435450,10664,119416007.0,79285.0,18.21,12.0,7.5
